"Country","Year","dRGDP","debtgdp","lag.dRGDP","lag.debtgdp"
"Japan",1962,6.71625365983657,5.83640572946811,9.99769677522357,6.32454684146562
"Japan",1963,7.71374677256085,4.71690186834016,6.71625365983657,5.83640572946811
"Japan",1964,9.23443470628904,4.56720591172359,7.71374677256085,4.71690186834016
"Japan",1965,5.12189575615163,5.37504716120002,9.23443470628904,4.56720591172359
"Japan",1966,9.70177571752924,6.97478124181294,5.12189575615163,5.37504716120002
"Japan",1967,10.4644217220371,8.53647287644896,9.70177571752924,6.97478124181294
"Japan",1968,10.5278072813931,9.0341539106256,10.4644217220371,8.53647287644896
"Japan",1969,11.7832236773483,8.80517251630673,10.5278072813931,9.0341539106256
"Japan",1970,10.133699674495,8.48913421383082,11.7832236773483,8.80517251630673
"Japan",1971,4.73127613158759,9.42441695486938,10.133699674495,8.48913421383082
"Japan",1972,8.59311513210601,12.6677493441161,4.73127613158759,9.42441695486938
"Japan",1973,8.19770618986535,11.6930896549272,8.59311513210601,12.6677493441161
"Japan",1974,-1.59305581714351,11.7021416227168,8.19770618986535,11.6930896549272
"Japan",1975,2.83806811128742,15.3682114517249,-1.59305581714351,11.7021416227168
"Japan",1976,4.00023176008617,19.6177976022525,2.83806811128742,15.3682114517249
"Japan",1977,3.58950464093135,24.834265334928,4.00023176008617,19.6177976022525
"Japan",1978,4.22294654498043,30.4983640241874,3.58950464093135,24.834265334928
"Japan",1979,6.8046807565769,35.0056430463965,4.22294654498043,30.4983640241874
"Japan",1980,4.62659880715124,39.0617707155631,6.8046807565769,35.0056430463965
"Japan",1981,4.17684395604396,40.9274460977366,4.62659880715124,39.0617707155631
"Japan",1982,3.37660829649262,44.2762554278416,4.17684395604396,40.9274460977366
"Japan",1983,3.0607380356708,48.0581688429471,3.37660829649262,44.2762554278416
"Japan",1984,4.46389901590438,49.2488474999918,3.0607380356708,48.0581688429471
"Japan",1985,6.33335688872323,50.2071874079167,4.46389901590438,49.2488474999918
"Japan",1986,2.83107664083677,54.1692574820794,6.33335688872323,50.2071874079167
"Japan",1987,4.10742706379599,55.8154435879349,2.83107664083677,54.1692574820794
"Japan",1988,7.14669370734153,54.0401856496296,4.10742706379599,55.8154435879349
"Japan",1989,5.37015251893587,50.7890586471746,7.14669370734153,54.0401856496296
"Japan",1990,5.57239829949512,49.230105083783,5.37015251893587,50.7890586471746
"Japan",1991,3.32434077482637,47.9655471409594,5.57239829949512,49.230105083783
"Japan",1992,0.819029858818543,49.8137325907611,3.32434077482637,47.9655471409594
"Japan",1993,0.171062719635451,55.3201551316099,0.819029858818543,49.8137325907611
"Japan",1994,0.863578243757668,59.9567980400862,0.171062719635451,55.3201551316099
"Japan",1995,1.8816560884261,66.1185036913377,0.863578243757668,59.9567980400862
"Japan",1996,2.63728736395086,70.4334254811983,1.8816560884261,66.1185036913377
"Japan",1997,1.56356659319179,75.3317328126789,2.63728736395086,70.4334254811983
"Japan",1998,-2.04886791034151,86.6714998524294,1.56356659319179,75.3317328126789
"Japan",1999,-0.141010782108641,98.3403298441208,-2.04886791034151,86.6714998524294
"Japan",2000,2.86013943123504,106.480645738484,-0.141010782108641,98.3403298441208
"Japan",2001,0.18438948337951,122.018805754239,2.86013943123504,106.480645738484
"Japan",2002,0.262257029347435,130.913655681115,0.18438948337951,122.018805754239
"Japan",2003,1.4135402737087,136.677422118158,0.262257029347435,130.913655681115
"Japan",2004,2.74426209676633,150.725325488433,1.4135402737087,136.677422118158
"Japan",2005,1.93409253753054,162.074525545409,2.74426209676633,150.725325488433
"Japan",2006,2.0394692472756,164.036364353079,1.93409253753054,162.074525545409
