"Country","Year","Infl","dRGDP","debtgdp","lag.debtgdp1","lag.dRGDP1","lag.debtgdp2","lag.dRGDP2","lag.debtgdp3","lag.dRGDP3"
"New Zealand",1958,5.43176,3.92759732209274,67.3943127962085,68.0556404494382,2.85641418005611,70.7604427333975,5.18268147432803,73.8437594744821,1.86359164936059
"New Zealand",1959,2.562357,7.1193396001336,65.7979049153908,67.3943127962085,3.92759732209274,68.0556404494382,2.85641418005611,70.7604427333975,5.18268147432803
"New Zealand",1960,1.326693,0,62.8593970971343,65.7979049153908,7.1193396001336,67.3943127962085,3.92759732209274,68.0556404494382,2.85641418005611
"New Zealand",1961,1.907587,5.59044946322775,62.3911606180381,62.8593970971343,0,65.7979049153908,7.1193396001336,67.3943127962085,3.92759732209274
"New Zealand",1962,2.412402,2.15575430307122,60.2763587862621,62.3911606180381,5.59044946322775,62.8593970971343,0,65.7979049153908,7.1193396001336
"New Zealand",1963,1.900066,6.33491637414825,59.0982584784601,60.2763587862621,2.15575430307122,62.3911606180381,5.59044946322775,62.8593970971343,0
"New Zealand",1964,4.09182,4.87397568837624,56.331680133742,59.0982584784601,6.33491637414825,60.2763587862621,2.15575430307122,62.3911606180381,5.59044946322775
"New Zealand",1965,2.768289,6.36942675159236,55.1865359814289,56.331680133742,4.87397568837624,59.0982584784601,6.33491637414825,60.2763587862621,2.15575430307122
"New Zealand",1966,2.761003,6.30831360534745,55.8545679623669,55.1865359814289,6.36942675159236,56.331680133742,4.87397568837624,59.0982584784601,6.33491637414825
"New Zealand",1967,6.27061,-4.56510348441184,57.6608654076022,55.8545679623669,6.30831360534745,55.1865359814289,6.36942675159236,56.331680133742,4.87397568837624
"New Zealand",1968,4.387171,-0.161279253311375,58.9848737601443,57.6608654076022,-4.56510348441184,55.8545679623669,6.30831360534745,55.1865359814289,6.36942675159236
"New Zealand",1969,4.950347,10.3247980752707,54.0802493182704,58.9848737601443,-0.161279253311375,57.6608654076022,-4.56510348441184,55.8545679623669,6.30831360534745
"New Zealand",1970,7.350883,-1.41748964142185,49.3332133058985,54.0802493182704,10.3247980752707,58.9848737601443,-0.161279253311375,57.6608654076022,-4.56510348441184
"New Zealand",1971,10.254333,5.18581721653395,43.7439918533605,49.3332133058985,-1.41748964142185,54.0802493182704,10.3247980752707,58.9848737601443,-0.161279253311375
"New Zealand",1972,6.139012,4.28421210755596,39.982280723959,43.7439918533605,5.18581721653395,49.3332133058985,-1.41748964142185,54.0802493182704,10.3247980752707
"New Zealand",1973,8.751174,7.10437613436663,37.7758452005653,39.982280723959,4.28421210755596,43.7439918533605,5.18581721653395,49.3332133058985,-1.41748964142185
