"year","pct","ser_num","datestop","timestop","city","sex","race","age"
2012,75,13055,20120422,2320,2,1,1,30
2012,75,13064,20120423,1836,2,0,1,15
2012,75,13111,20120424,115,2,1,1,30
2012,75,13196,20120424,1138,2,1,1,33
2012,75,13225,20120424,1635,2,1,1,20
2012,75,13326,20120424,1450,2,1,1,23
2012,75,13353,20120426,1505,2,1,4,49
2012,75,13379,20120426,1740,2,1,1,14
2012,75,13398,20120426,2330,2,1,1,31
2012,75,13407,20120426,1500,2,0,1,16
2012,75,13430,20120427,1520,2,1,3,21
2012,75,13434,20120427,1158,2,1,2,51
2012,75,13479,20120428,112,2,1,1,25
2012,75,13544,20120429,830,2,1,2,43
2012,75,13562,20120429,30,2,1,1,17
2012,75,13566,20120429,2230,2,1,1,35
2012,75,13591,20120429,2325,2,1,1,16
2012,75,13594,20120429,1237,2,1,1,16
2012,75,13630,20120428,200,2,0,4,21
2012,75,13712,20120501,20,2,1,3,22
2012,75,13801,20120501,1435,2,1,3,21
2012,75,13841,20120501,1905,2,1,1,26
2012,75,13852,20120501,2200,2,1,1,38
2012,75,13857,20120501,1030,2,1,1,54
2012,75,13870,20120502,1745,2,1,1,29
2012,75,13874,20120430,1103,2,1,1,54
2012,75,13910,20120501,1945,2,1,3,17
2012,75,13943,20120504,1050,2,1,3,32
2012,75,13950,20120502,1522,2,1,1,31
2012,75,13962,20120424,2110,2,1,1,39
2012,75,13970,20120504,2005,2,1,1,18
2012,75,13995,20120504,1830,2,1,1,17
2012,75,13997,20120504,1045,2,1,1,16
2012,75,14017,20120501,2125,2,1,1,14
2012,75,14038,20120503,1315,2,1,1,24
2012,75,14052,20120502,1940,2,1,1,15
2012,75,14055,20120504,2210,2,1,1,17
2012,75,14111,20120506,1820,2,1,1,1
2012,75,14184,20120507,130,2,1,1,21
2012,75,14188,20120505,1914,2,1,1,18
2012,75,14214,20120504,1340,2,1,3,26
2012,75,14219,20120504,1453,2,1,2,15
2012,75,14251,20120507,1400,2,1,1,19
2012,75,14294,20120507,2055,2,1,1,29
2012,75,14300,20120506,2005,2,1,1,51
2012,75,14329,20120508,1806,2,1,1,15
2012,75,14345,20120503,1830,2,0,1,33
2012,75,14361,20120509,1245,2,1,1,45
2012,75,14424,20120507,2232,2,1,1,31
2012,75,14434,20120507,1300,2,1,3,17
2012,75,14443,20120509,1516,2,1,3,23
2012,75,14457,20120509,1400,2,1,1,17
2012,75,14519,20120511,50,2,1,1,24
2012,75,14534,20120510,1600,2,1,1,54
2012,75,14544,20120511,2050,2,1,1,52
2012,75,14558,20120511,1555,2,1,1,14
2012,75,14586,20120510,1945,2,1,1,33
2012,75,14608,20120511,2200,2,1,1,19
2012,75,14614,20120513,710,2,1,1,30
2012,75,14660,20120513,2246,2,1,1,26
2012,75,14757,20120510,1830,2,1,1,15
2012,75,14763,20120514,2110,2,1,3,38
2012,75,14801,20120512,2049,2,1,1,24
2012,75,14809,20120510,2100,2,1,1,16
2012,75,14816,20120513,35,2,1,1,23
2012,75,14821,20120513,120,2,1,1,24
2012,75,14840,20120514,1940,2,1,3,16
2012,75,14866,20120514,2145,2,1,1,18
2012,75,14874,20120511,2210,2,0,1,21
2012,75,14884,20120513,1525,2,1,1,17
2012,75,14893,20120509,1550,2,1,1,19
2012,75,14905,20120509,1950,2,1,1,16
2012,75,14909,20120509,2035,2,1,1,36
2012,75,14944,20120512,1357,2,1,3,23
2012,75,14966,20120516,1940,2,1,1,20
2012,75,14973,20120514,1450,2,1,3,22
2012,75,14997,20120515,1534,2,1,1,56
2012,75,15047,20120517,315,2,1,1,49
2012,75,15079,20120516,1725,2,1,1,18
2012,75,15080,20120516,1647,2,1,3,19
2012,75,15091,20120517,2008,2,1,1,25
2012,75,15104,20120517,2145,2,1,1,21
2012,75,15109,20120511,2156,2,1,1,20
2012,75,15141,20120519,5,2,1,2,28
2012,75,15156,20120518,2200,2,1,1,26
2012,75,15199,20120518,830,2,1,2,15
2012,75,15226,20120518,1305,2,1,3,49
2012,75,15237,20120519,2305,2,1,1,42
2012,75,15254,20120520,142,2,1,1,20
2012,75,15265,20120518,2355,2,1,3,21
2012,75,15334,20120521,2115,2,1,1,44
2012,75,15351,20120522,1800,2,1,1,16
2012,75,15359,20120520,1630,2,0,4,37
2012,75,15365,20120522,1118,2,1,1,45
2012,75,15428,20120522,2130,2,0,1,26
2012,75,15441,20120523,1240,2,1,1,19
2012,75,15538,20120523,112,2,1,3,26
2012,75,15547,20120523,1440,2,1,1,19
2012,75,15553,20120524,1005,2,1,3,22
2012,75,15568,20120526,2356,2,0,1,24
2012,75,15591,20120526,1805,2,1,1,13
2012,75,15623,20120526,1400,2,1,6,25
2012,75,15652,20120524,1120,2,1,3,40
2012,75,15661,20120527,114,2,1,1,33
2012,75,15678,20120527,310,2,1,1,19
2012,75,15733,20120527,2131,2,1,1,19
2012,75,15760,20120520,1955,2,1,1,14
2012,75,15766,20120525,850,2,1,3,16
2012,75,15772,20120522,1335,2,1,1,29
2012,75,15834,20120531,1940,2,1,1,27
2012,75,15888,20120602,128,2,0,1,50
2012,75,15921,20120602,2330,2,0,1,50
2012,75,15953,20120602,1120,2,1,1,27
2012,75,15968,20120602,1645,2,1,1,15
2012,75,15969,20120602,2025,2,1,1,13
2012,75,16002,20120601,2144,2,0,1,17
2012,75,16025,20120604,105,2,1,1,40
2012,75,16079,20120603,1610,2,1,2,20
2012,75,16086,20120604,2133,2,1,1,20
2012,75,16105,20120605,2315,2,1,1,22
2012,75,16116,20120603,2330,2,1,1,17
2012,75,16125,20120606,1900,2,1,1,16
2012,75,16158,20120605,1726,2,1,3,17
2012,75,16165,20120607,2015,2,1,1,36
2012,75,16192,20120608,2315,2,1,1,20
2012,75,16245,20120609,1715,2,1,1,30
2012,75,16276,20120609,2020,2,1,1,1
2012,75,16301,20120611,1505,2,0,3,23
2012,75,16352,20120607,2135,2,1,3,25
2012,75,16360,20120611,2045,2,1,1,16
2012,75,16373,20120611,1935,2,1,1,17
2012,75,16390,20120610,50,2,1,2,25
2012,75,16403,20120611,1911,2,1,1,15
2012,75,16417,20120606,1823,2,1,1,47
2012,75,16454,20120613,2155,2,1,3,43
2012,75,16510,20120614,2140,2,0,1,22
2012,75,16531,20120616,15,2,1,1,23
2012,75,16558,20120617,205,2,1,1,24
2012,75,16575,20120616,15,2,1,1,16
2012,75,16604,20120616,2116,2,1,1,44
2012,75,16699,20120608,1540,2,1,1,15
2012,75,16703,20120617,145,2,1,1,31
2012,75,16731,20120619,2135,2,1,3,14
2012,75,16741,20120608,2315,2,1,1,18
2012,75,16779,20120618,935,2,1,3,15
2012,75,16937,20120616,135,2,1,1,20
2012,75,16946,20120624,2300,2,1,1,26
2012,75,16961,20120624,2240,2,1,1,21
2012,75,16973,20120623,1920,2,1,2,32
2012,75,16988,20120622,1210,2,1,1,50
2012,75,17001,20120623,120,2,1,1,21
2012,75,17002,20120623,115,2,1,1,22
2012,75,17109,20120629,1507,2,1,1,20
2012,75,17118,20120630,1515,2,1,2,28
2012,75,17133,20120630,2015,2,1,1,30
2012,75,17181,20120628,1240,2,1,1,15
2012,75,17197,20120629,855,2,0,3,49
2012,75,17229,20120627,1625,2,0,1,15
2012,75,17255,20120621,2017,2,1,1,45
2012,75,17323,20120624,2040,2,1,3,46
2012,76,1277,20120407,1835,2,1,1,20
2012,76,1314,20120407,820,2,1,1,17
2012,76,1328,20120403,25,2,1,3,29
2012,76,1356,20120409,2100,2,1,1,29
2012,76,1367,20120410,1930,2,1,1,46
2012,76,1377,20120410,1840,2,1,1,16
2012,76,1379,20120410,2150,2,1,3,47
2012,76,1412,20120411,1520,2,1,1,24
2012,76,1456,20120416,1819,2,1,1,14
2012,76,1509,20120420,1040,2,1,1,19
2012,76,1512,20120420,1028,2,1,1,19
2012,76,1530,20120423,245,2,1,3,31
2012,76,1538,20120423,1318,2,1,4,43
2012,76,1544,20120421,910,2,1,3,41
2012,76,1583,20120425,1950,2,0,1,14
2012,76,1584,20120425,1950,2,0,1,13
2012,76,1587,20120425,223,2,1,4,44
2012,76,1599,20120426,2135,2,1,1,48
2012,76,1650,20120427,2300,2,1,1,21
2012,76,1654,20120429,2140,2,1,2,46
2012,76,1665,20120430,1315,2,1,1,40
2012,76,1669,20120420,2353,2,1,1,18
2012,76,1714,20120503,2145,2,1,1,21
2012,76,1755,20120507,1300,2,1,2,38
2012,76,1758,20120502,1,2,1,4,30
2012,76,1776,20120509,2035,2,1,2,22
2012,76,1790,20120404,1920,2,1,1,17
2012,76,1828,20120511,1150,2,0,2,22
2012,76,1844,20120513,1234,2,1,3,60
2012,76,1928,20120519,151,2,1,1,20
2012,76,1966,20120523,310,2,1,3,24
2012,76,1982,20120524,1945,2,1,3,30
2012,76,2044,20120529,1343,2,1,3,30
2012,76,2051,20120602,2220,2,1,1,48
2012,76,2080,20120605,1150,2,1,4,52
2012,76,2094,20120605,1815,2,1,1,19
2012,76,2121,20120608,1805,2,1,3,49
2012,76,2125,20120611,1613,2,1,3,50
2012,76,2167,20120614,1230,2,1,1,19
2012,76,2193,20120616,1400,2,1,3,48
2012,76,2199,20120615,50,2,1,4,33
2012,76,2243,20120620,2215,2,1,2,66
2012,76,2249,20120621,2000,2,1,1,18
2012,76,2262,20120621,2025,2,1,3,24
2012,76,2291,20120621,2230,2,1,2,17
2012,76,2292,20120624,2305,2,1,3,48
2012,76,2401,20120630,2305,2,1,4,29
2012,77,4498,20120405,2029,2,1,1,20
2012,77,4511,20120405,1605,2,0,1,20
2012,77,4642,20120407,1615,2,0,1,18
2012,77,4690,20120409,1325,2,1,1,21
2012,77,4700,20120411,15,2,1,1,21
2012,77,4717,20120403,1424,2,1,1,18
2012,77,4729,20120407,1733,2,1,1,30
2012,77,4742,20120409,2340,2,1,1,68
2012,77,4824,20120410,1350,2,1,1,22
2012,77,4844,20120412,1640,2,1,1,18
2012,77,4950,20120414,2306,2,1,1,1
2012,77,4958,20120414,2340,2,1,1,17
2012,77,5002,20120415,1535,2,1,6,30
2012,77,5059,20120419,2357,2,1,1,22
2012,77,5096,20120419,1110,2,1,1,17
2012,77,5122,20120420,1745,2,1,1,15
2012,77,5126,20120419,2345,2,1,2,22
2012,77,5135,20120421,1225,2,1,4,52
2012,77,5139,20120420,2115,2,1,1,32
2012,77,5143,20120420,2108,2,0,1,27
2012,77,5151,20120417,1235,2,1,1,17
2012,77,5168,20120417,1303,2,1,1,22
2012,77,5224,20120423,2326,2,1,1,19
2012,77,5226,20120423,2021,2,1,1,39
2012,77,5244,20120424,1100,2,1,1,45
2012,77,5272,20120417,1900,2,1,1,49
2012,77,5333,20120408,1334,2,1,1,30
2012,77,5364,20120426,123,2,1,1,26
2012,77,5390,20120428,1330,2,1,4,24
2012,77,5454,20120427,1330,2,1,1,17
2012,77,5485,20120501,1620,2,1,1,22
2012,77,5500,20120502,1227,2,1,1,39
2012,77,5504,20120502,2045,2,1,1,14
2012,77,5526,20120424,1325,2,1,1,41
2012,77,5584,20120418,2210,2,1,3,26
2012,77,5695,20120505,2110,2,1,1,31
2012,77,5699,20120510,2110,2,0,1,23
2012,77,5724,20120510,845,2,1,1,22
2012,77,5764,20120511,50,2,1,1,30
2012,77,5782,20120511,1230,2,1,1,17
2012,77,5795,20120512,18,2,1,1,21
2012,77,5858,20120516,1927,2,0,1,14
2012,77,5936,20120517,1955,2,1,1,26
2012,77,5957,20120518,1210,2,1,1,54
2012,77,5987,20120518,2140,2,1,1,21
2012,77,6040,20120512,1700,2,1,1,18
2012,77,6112,20120525,513,2,1,1,21
2012,77,6115,20120525,1452,2,1,1,59
2012,77,6179,20120506,655,2,1,1,20
2012,77,6243,20120530,55,2,1,1,23
2012,77,6268,20120531,2024,2,1,1,16
2012,77,6300,20120603,2036,2,1,1,16
2012,77,6346,20120604,1400,2,1,1,25
2012,77,6432,20120609,736,2,1,1,40
2012,77,6507,20120517,1000,2,1,1,17
2012,77,6517,20120612,1542,2,1,3,45
2012,77,6528,20120613,2124,2,1,1,21
2012,77,6570,20120612,1250,2,1,1,47
2012,77,6571,20120612,1250,2,1,1,47
2012,77,6579,20120614,1110,2,1,1,26
2012,77,6581,20120615,40,2,1,1,25
2012,77,6599,20120617,420,2,1,1,26
2012,77,6602,20120611,2045,2,1,4,26
2012,77,6628,20120617,2120,2,1,1,61
2012,77,6635,20120616,220,2,0,1,1
2012,77,6643,20120615,2238,2,1,1,22
2012,77,6668,20120618,1455,2,1,1,18
2012,77,6671,20120619,2018,2,1,1,25
2012,77,6694,20120620,455,2,1,1,19
2012,77,6704,20120621,1210,2,1,3,56
2012,77,6737,20120624,2000,2,1,1,19
2012,77,6777,20120624,140,2,1,1,16
2012,77,6822,20120626,2315,2,1,1,19
2012,77,6829,20120626,1657,2,1,1,16
2012,77,6867,20120628,1410,2,1,1,42
2012,77,6875,20120628,1915,2,0,3,42
2012,77,6876,20120628,2345,2,1,1,26
2012,77,6882,20120616,2000,2,1,1,61
2012,77,7070,20120622,1150,2,1,1,52
2012,78,1115,20120406,1325,2,1,3,19
2012,78,1167,20120411,2020,2,1,3,29
2012,78,1224,20120420,330,2,1,1,16
2012,78,1254,20120420,1615,2,1,4,31
2012,78,1255,20120419,1555,2,1,1,70
2012,78,1290,20120427,1545,2,1,3,14
2012,78,1318,20120502,1525,2,1,5,40
2012,78,1325,20120503,1211,2,1,3,40
2012,78,1367,20120504,1710,2,1,3,24
2012,78,1396,20120507,1359,2,0,1,16
2012,78,1423,20120512,10,2,1,3,18
2012,78,1451,20120516,243,2,0,4,24
2012,78,1507,20120514,1210,2,1,4,55
2012,78,1563,20120525,1540,2,1,3,48
2012,78,1577,20120531,1900,2,1,3,28
2012,78,1587,20120601,2205,2,1,1,14
2012,78,1617,20120610,140,2,1,3,30
2012,78,1622,20120610,1035,2,1,4,28
2012,78,1634,20120613,2020,2,1,1,19
2012,78,1647,20120615,1920,2,1,3,32
2012,78,1664,20120617,1654,2,0,4,22
2012,78,1678,20120619,2150,2,1,3,22
2012,78,1699,20120622,1025,2,1,1,38
2012,78,1704,20120623,1340,2,1,1,16
2012,78,1708,20120624,2250,2,1,1,53
2012,78,1756,20120628,2215,2,1,4,32
2012,79,4815,20120401,240,2,1,1,38
2012,79,4829,20120404,2246,2,1,1,24
2012,79,4953,20120402,1615,2,1,1,14
2012,79,5009,20120406,2210,2,1,1,16
2012,79,5015,20120406,2235,2,1,1,19
2012,79,5028,20120406,2000,2,1,1,15
2012,79,5157,20120401,2030,2,1,1,16
2012,79,5167,20120406,830,2,0,1,30
2012,79,5229,20120405,1830,2,1,1,42
2012,79,5263,20120413,1530,2,1,1,47
2012,79,5294,20120414,1811,2,1,1,18
2012,79,5350,20120406,2117,2,1,2,28
2012,79,5431,20120402,818,2,1,1,19
2012,79,5467,20120410,2245,2,1,1,13
2012,79,5480,20120417,2255,2,1,1,22
2012,79,5492,20120419,2030,2,1,1,47
2012,79,5524,20120411,2230,2,1,1,14
2012,79,5544,20120420,2325,2,1,1,23
2012,79,5615,20120401,1649,2,1,1,18
2012,79,5650,20120415,2000,2,1,1,60
2012,79,5652,20120415,2125,2,1,3,20
2012,79,5709,20120424,2340,2,1,3,18
2012,79,5763,20120412,1720,2,1,1,18
2012,79,5766,20120412,1720,2,1,1,20
2012,79,5840,20120417,1630,2,0,1,31
2012,79,5846,20120417,1916,2,0,1,18
2012,79,5870,20120421,2030,2,0,4,33
2012,79,5904,20120427,2130,2,1,1,27
2012,79,5918,20120418,2228,2,1,2,45
2012,79,5962,20120421,1538,2,1,3,25
2012,79,5984,20120430,1115,2,1,1,21
2012,79,6072,20120420,1935,2,0,1,17
2012,79,6082,20120425,10,2,1,1,21
2012,79,6093,20120423,2145,2,1,1,13
2012,79,6095,20120425,1045,2,1,1,16
2012,79,6105,20120429,1130,2,1,1,27
2012,79,6114,20120423,1752,2,1,1,37
2012,79,6119,20120423,100,2,1,1,46
2012,79,6136,20120424,830,2,1,1,21
2012,79,6155,20120425,2130,2,0,1,38
2012,79,6219,20120428,1555,2,1,1,30
2012,79,6246,20120429,2145,2,1,1,18
2012,79,6258,20120429,40,2,1,1,22
2012,79,6362,20120426,2240,2,1,1,25
2012,79,6377,20120502,1015,2,1,2,47
2012,79,6515,20120420,1500,2,1,1,21
2012,79,6518,20120408,2247,2,1,1,22
2012,79,6580,20120505,103,2,1,1,20
2012,79,6582,20120505,200,2,1,1,21
2012,79,6607,20120504,1750,2,1,1,54
2012,79,6675,20120509,2303,2,1,1,32
2012,79,6690,20120507,1531,2,1,1,42
2012,79,6721,20120509,2238,2,1,1,24
2012,79,6753,20120512,2305,2,1,3,19
2012,79,6769,20120511,2030,2,1,1,23
2012,79,6818,20120508,2020,2,1,1,16
2012,79,6844,20120509,1936,2,1,1,37
2012,79,6919,20120515,1152,2,1,1,57
2012,79,6939,20120507,2010,2,1,1,49
2012,79,6972,20120513,2320,2,1,1,23
2012,79,7008,20120512,2100,2,1,1,17
2012,79,7009,20120515,2100,2,1,2,18
2012,79,7055,20120517,15,2,1,1,19
2012,79,7062,20120514,2355,2,1,5,18
2012,79,7125,20120514,1928,2,1,1,20
2012,79,7210,20120519,2230,2,1,1,25
2012,79,7216,20120516,2220,2,0,1,22
2012,79,7271,20120510,1510,2,0,1,18
2012,79,7281,20120522,2310,2,1,3,22
2012,79,7312,20120514,200,2,1,1,25
2012,79,7350,20120521,2110,2,1,1,20
2012,79,7372,20120514,1655,2,1,1,30
2012,79,7377,20120525,28,2,1,3,29
2012,79,7466,20120527,1250,2,1,1,39
2012,79,7489,20120527,1850,2,1,1,35
2012,79,7507,20120526,1925,2,1,1,1
2012,79,7536,20120526,1100,2,1,3,37
2012,79,7544,20120523,1950,2,1,1,17
2012,79,7565,20120529,2350,2,0,4,30
2012,79,7586,20120529,1645,2,1,3,39
2012,79,7591,20120529,2250,2,1,1,56
2012,79,7596,20120530,200,2,0,1,33
2012,79,7617,20120601,2110,2,1,1,25
2012,79,7629,20120601,2310,2,1,1,43
2012,79,7639,20120531,2300,2,0,1,21
2012,79,7695,20120529,2336,2,1,1,1
2012,79,7732,20120601,1905,2,1,2,26
2012,79,7736,20120602,2331,2,1,1,21
2012,79,7739,20120602,2247,2,1,1,58
2012,79,7764,20120526,2315,2,1,1,50
2012,79,7769,20120529,2330,2,1,1,21
2012,79,7809,20120529,1630,2,1,1,35
2012,79,7840,20120529,2311,2,1,3,29
2012,79,7898,20120607,1600,2,1,1,21
2012,79,7905,20120603,153,2,1,1,15
2012,79,7937,20120607,2310,2,1,1,50
2012,79,7948,20120610,300,2,1,3,20
2012,79,7999,20120613,140,2,1,1,45
2012,79,8070,20120609,150,2,1,4,24
2012,79,8098,20120605,30,2,1,3,43
2012,79,8113,20120605,138,2,1,1,33
2012,79,8131,20120614,2215,2,1,3,21
2012,79,8139,20120614,1605,2,0,1,19
2012,79,8161,20120609,600,2,1,1,40
2012,79,8167,20120610,300,2,1,1,44
2012,79,8211,20120512,2020,2,1,1,15
2012,79,8250,20120615,1955,2,1,1,31
2012,79,8274,20120616,2350,2,1,1,17
2012,79,8342,20120624,2155,2,1,3,28
2012,79,8351,20120625,2135,2,1,3,44
2012,79,8375,20120623,440,2,1,1,36
2012,79,8443,20120619,1950,2,1,1,22
2012,79,8464,20120622,2110,2,1,3,36
2012,79,8490,20120619,2340,2,1,1,18
2012,79,8549,20120626,2045,2,1,1,16
2012,79,8582,20120629,2020,2,1,1,48
2012,79,8628,20120622,2300,2,1,1,180
2012,79,8662,20120629,110,2,1,1,28
2012,79,8676,20120629,1525,2,1,1,17
2012,79,8698,20120627,221,2,1,1,20
2012,79,8768,20120628,2350,2,1,1,48
2012,79,8886,20120626,1030,2,1,1,58
2012,79,8887,20120611,1438,2,1,1,43
2012,81,4160,20120401,2043,2,1,1,17
2012,81,4324,20120402,2040,2,1,1,17
2012,81,4352,20120403,2340,2,1,1,41
2012,81,4369,20120404,1930,2,1,1,19
2012,81,4377,20120404,1638,2,1,1,17
2012,81,4417,20120404,2040,2,1,3,24
2012,81,4423,20120404,1715,2,1,1,21
2012,81,4436,20120404,205,2,1,1,29
2012,81,4505,20120406,2210,2,1,1,22
2012,81,4544,20120405,1415,2,1,1,21
2012,81,4556,20120407,1820,2,1,1,26
2012,81,4634,20120410,2225,2,0,1,37
2012,81,4658,20120411,311,2,1,1,22
2012,81,4677,20120412,250,2,1,1,18
2012,81,4739,20120412,135,2,1,3,34
2012,81,4757,20120414,1450,2,1,4,20
2012,81,4767,20120414,1440,2,1,1,21
2012,81,4774,20120414,1704,2,1,1,19
2012,81,4795,20120415,447,2,0,1,37
2012,81,4825,20120416,1900,2,1,1,46
2012,81,4839,20120403,120,2,1,3,21
2012,81,4843,20120417,1330,2,0,1,33
2012,81,4851,20120415,15,2,1,1,38
2012,81,4890,20120418,1425,2,1,3,21
2012,81,4908,20120418,2325,2,1,1,29
2012,81,4959,20120419,1825,2,1,1,21
2012,81,4982,20120420,5,2,1,3,28
2012,81,5018,20120421,2345,2,1,1,33
2012,81,5065,20120423,2102,2,1,1,21
2012,81,5107,20120425,133,2,1,1,24
2012,81,5135,20120427,110,2,1,1,18
2012,81,5141,20120427,1928,2,1,1,17
2012,81,5178,20120423,2056,2,1,1,24
2012,81,5182,20120428,445,2,1,1,25
2012,81,5228,20120428,1955,2,1,1,21
2012,81,5248,20120425,307,2,1,1,23
2012,81,5274,20120501,1952,2,1,3,44
2012,81,5283,20120427,1820,2,1,1,16
2012,81,5321,20120503,1545,2,1,1,16
2012,81,5339,20120504,50,2,1,1,38
2012,81,5364,20120505,1307,2,1,1,30
2012,81,5369,20120506,2025,2,1,1,15
2012,81,5398,20120503,609,2,1,1,27
2012,81,5427,20120510,227,2,0,1,51
2012,81,5442,20120510,230,2,1,1,47
2012,81,5474,20120512,130,2,1,1,32
2012,81,5564,20120511,216,2,1,2,30
2012,81,5578,20120517,2255,2,1,1,180
2012,81,5610,20120518,140,2,0,1,29
2012,81,5630,20120519,445,2,1,1,35
2012,81,5651,20120516,1158,2,0,4,19
2012,81,5691,20120523,1335,2,1,1,14
2012,81,5698,20120522,2235,2,1,1,18
2012,81,5758,20120526,2103,2,1,1,31
2012,81,5764,20120526,55,2,1,1,26
2012,81,5773,20120527,50,2,1,1,15
2012,81,5802,20120528,247,2,1,1,25
2012,81,5813,20120530,219,2,1,1,23
2012,81,5822,20120518,1935,2,1,1,22
2012,81,5846,20120531,155,2,1,1,20
2012,81,5895,20120601,2047,2,1,1,21
2012,81,5929,20120603,250,2,0,1,29
2012,81,5935,20120604,2140,2,1,1,53
2012,81,5944,20120508,213,2,1,1,48
2012,81,5961,20120605,2140,2,1,1,53
2012,81,5976,20120530,2310,2,1,1,21
2012,81,5980,20120606,1115,2,1,1,15
2012,81,6011,20120607,2100,2,1,1,16
2012,81,6015,20120607,58,2,1,4,23
2012,81,6038,20120608,42,2,1,3,19
2012,81,6140,20120614,500,2,1,1,26
2012,81,6229,20120620,1945,2,1,4,28
2012,81,6297,20120624,1020,2,1,1,28
2012,81,6300,20120419,2200,2,1,1,22
2012,81,6334,20120626,310,2,1,3,35
2012,81,6344,20120624,330,2,1,1,17
2012,81,6386,20120629,1348,2,1,1,20
2012,83,3836,20120403,1545,2,1,2,49
2012,83,3843,20120403,415,2,0,1,44
2012,83,3886,20120403,2222,2,1,1,21
2012,83,4024,20120406,2020,2,1,3,16
2012,83,4045,20120406,2230,2,1,1,18
2012,83,4158,20120409,2250,2,1,3,26
2012,83,4180,20120410,30,2,1,3,30
2012,83,4197,20120409,915,2,1,1,52
2012,83,4250,20120410,18,2,1,3,21
2012,83,4305,20120412,1314,2,1,3,22
2012,83,4309,20120412,1839,2,1,3,25
2012,83,4310,20120412,2214,2,1,1,22
2012,83,4376,20120411,335,2,1,1,26
2012,83,4378,20120412,2355,2,1,1,19
2012,83,4396,20120413,1845,2,1,1,19
2012,83,4410,20120413,1150,2,1,3,17
2012,83,4452,20120414,1939,2,1,2,29
2012,83,4509,20120414,15,2,1,4,42
2012,83,4531,20120414,2030,2,1,3,54
2012,83,4603,20120416,2135,2,1,3,26
2012,83,4640,20120417,2025,2,1,1,50
2012,83,4668,20120418,1852,2,1,3,36
2012,83,4694,20120419,1900,2,1,3,19
2012,83,4723,20120419,118,2,1,1,25
2012,83,4780,20120421,110,2,1,1,32
2012,83,4786,20120421,850,2,1,1,47
2012,83,4828,20120410,1930,2,1,1,26
2012,83,4957,20120415,1,2,1,3,44
2012,83,5019,20120428,30,2,1,1,30
2012,83,5026,20120428,1115,2,1,1,511
2012,83,5032,20120428,1945,2,1,1,18
2012,83,5034,20120428,2150,2,1,4,20
2012,83,5035,20120428,1916,2,1,1,30
2012,83,5043,20120428,1940,2,1,1,44
2012,83,5060,20120429,1745,2,1,1,38
2012,83,5071,20120429,2246,2,1,1,24
2012,83,5083,20120430,1030,2,0,3,35
2012,83,5092,20120423,1500,2,1,1,15
2012,83,5093,20120430,1305,2,1,1,18
2012,83,5161,20120502,1420,2,1,1,30
2012,83,5186,20120503,50,2,1,1,18
2012,83,5234,20120505,2206,2,1,3,47
2012,83,5278,20120506,1550,2,1,3,48
2012,83,5292,20120506,2315,2,1,3,37
2012,83,5312,20120507,2219,2,1,1,22
2012,83,5340,20120506,2330,2,0,1,35
2012,83,5400,20120510,1550,2,1,1,27
2012,83,5414,20120427,315,2,1,2,29
2012,83,5469,20120512,1210,2,1,3,54
2012,83,5587,20120510,2330,2,1,1,31
2012,83,5590,20120508,2010,2,1,4,39
2012,83,5616,20120514,1841,2,1,3,55
2012,83,5623,20120514,2226,2,1,3,20
2012,83,5676,20120518,110,2,1,3,20
2012,83,5704,20120517,1055,2,1,3,19
2012,83,5736,20120517,2100,2,1,3,37
2012,83,5754,20120518,2248,2,1,3,22
2012,83,5813,20120516,2104,2,1,2,17
2012,83,5851,20120517,1835,2,1,4,25
2012,83,5870,20120517,935,2,1,3,39
2012,83,5878,20120517,20,2,1,1,37
2012,83,5910,20120518,30,2,0,3,35
2012,83,5938,20120518,2315,2,0,3,15
2012,83,5948,20120519,340,2,1,1,18
2012,83,6022,20120519,1,2,1,1,21
2012,83,6112,20120523,1202,2,1,1,28
2012,83,6128,20120523,2320,2,1,3,21
2012,83,6146,20120524,20,2,1,3,38
2012,83,6201,20120525,2241,2,1,3,16
2012,83,6219,20120526,148,2,1,3,18
2012,83,6244,20120529,1440,2,1,3,37
2012,83,6298,20120529,1355,2,1,1,21
2012,83,6335,20120529,1930,2,1,1,17
2012,83,6357,20120601,1255,2,1,3,15
2012,83,6373,20120525,1935,2,1,1,13
2012,83,6394,20120603,2235,2,1,3,42
2012,83,6440,20120529,1900,2,0,3,41
2012,83,6474,20120606,2,2,1,1,36
2012,83,6501,20120607,115,2,1,1,33
2012,83,6508,20120505,1449,2,1,3,41
2012,83,6513,20120607,955,2,1,1,22
2012,83,6536,20120609,300,2,1,1,16
2012,83,6540,20120609,350,2,1,4,27
2012,83,6660,20120608,1100,2,1,1,67
2012,83,6664,20120421,210,2,1,3,27
2012,83,6686,20120610,1805,2,1,1,21
2012,83,6759,20120613,2139,2,1,3,40
2012,83,6781,20120614,2103,2,1,3,27
2012,83,6790,20120614,1355,2,1,1,19
2012,83,6803,20120610,1619,2,1,1,16
2012,83,6936,20120620,140,2,1,1,48
2012,83,6960,20120622,14,2,1,2,45
2012,83,6985,20120622,2330,2,1,4,27
2012,83,7036,20120626,44,2,1,3,18
2012,83,7100,20120629,2250,2,1,3,26
2012,83,7102,20120629,2053,2,1,3,44
2012,84,1391,20120407,1955,2,1,1,30
2012,84,1406,20120402,32,2,1,4,20
2012,84,1410,20120404,1325,2,1,1,45
2012,84,1413,20120406,1355,2,1,1,18
2012,84,1420,20120406,1333,2,1,4,49
