"isolate" "year" "partyid" "age" "attend" "south" "income" "female" "minority"
"6925" -1 1960 1 62 1 0 2 0 0
"6926" -1 1960 2 36 1 0 4 0 0
"6927" -1 1960 1 68 4 0 2 0 0
"6928" -1 1960 2 31 4 0 4 0 0
"6929" -1 1960 2 28 4 0 5 1 0
"6930" -1 1960 4 53 5 0 1 0 0
"6931" 0 1960 2 39 4 1 3 1 1
"6932" 0 1960 2 44 4 0 3 1 0
"6933" -1 1960 3 36 1 1 4 0 0
"6934" -1 1960 1 61 2 0 1 0 0
"6935" -1 1960 4 50 5 0 5 0 0
"6936" -1 1960 1 34 4 0 3 0 0
"6938" 1 1960 2 32 1 0 4 1 0
"6939" -1 1960 1 36 1 0 4 0 0
"6940" -1 1960 1 54 2 0 4 1 0
"6941" -1 1960 4 44 1 1 4 0 0
"6942" 1 1960 2 61 4 1 1 0 0
"6943" 0 1960 4 75 5 0 1 0 0
"6944" 1 1960 1 71 4 0 1 1 0
"6945" -1 1960 1 44 1 0 3 1 0
"6946" -1 1960 3 36 1 0 4 0 0
"6947" -1 1960 4 50 4 0 3 1 0
"6948" 0 1960 2 56 1 0 3 1 0
"6949" -1 1960 2 44 2 0 4 0 0
"6950" -1 1960 1 33 1 0 4 1 0
"6951" -1 1960 2 60 1 0 2 1 0
"6953" -1 1960 4 72 4 0 2 0 0
"6956" 0 1960 2 58 1 0 2 1 0
"6957" -1 1960 1 39 4 1 1 1 0
"6960" 1 1960 3 49 1 0 4 0 0
"6961" -1 1960 2 28 1 1 3 1 0
"6962" 1 1960 1 28 1 0 4 1 0
"6963" 0 1960 2 35 1 0 3 0 0
"6964" -1 1960 2 35 2 0 3 1 0
"6965" -1 1960 2 52 1 1 4 0 0
"6966" 0 1960 1 63 1 0 3 1 0
"6968" -1 1960 1 59 1 1 2 1 0
"6969" 0 1960 4 45 4 0 2 0 0
"6970" 1 1960 4 30 2 0 3 0 0
"6971" -1 1960 3 36 2 0 4 0 0
"6972" -1 1960 2 44 1 0 4 1 0
"6973" -1 1960 1 40 1 0 4 0 0
"6974" -1 1960 4 50 1 0 3 0 0
"6975" -1 1960 2 51 1 1 4 1 0
"6976" 0 1960 1 69 4 1 1 0 0
"6978" 0 1960 1 81 4 1 1 1 0
"6979" 0 1960 1 50 1 1 4 0 0
"6980" -1 1960 2 48 5 1 4 0 0
"6981" -1 1960 4 46 1 0 4 1 0
"6982" -1 1960 1 62 2 0 3 1 0
"6984" 0 1960 2 31 1 0 3 1 0
"6985" -1 1960 4 51 2 0 2 1 0
"6986" -1 1960 2 45 1 0 3 0 0
"6987" -1 1960 4 40 2 0 4 1 0
"6988" 0 1960 4 33 1 1 3 1 0
"6989" -1 1960 2 40 1 1 3 1 1
"6990" 1 1960 2 28 2 0 4 1 0
"6991" -1 1960 2 59 1 0 4 1 0
"6992" -1 1960 2 34 4 0 4 0 0
"6993" -1 1960 2 45 4 0 4 0 0
"6994" -1 1960 1 60 1 0 3 1 0
"6995" -1 1960 2 47 1 0 3 1 0
"6996" -1 1960 2 38 1 0 5 1 0
"6997" 0 1960 1 82 4 1 1 0 0
"6998" 0 1960 2 42 4 0 3 1 0
"6999" -1 1960 1 43 2 1 5 1 0
"7000" -1 1960 3 34 1 1 4 1 0
"7001" -1 1960 2 43 1 1 4 1 0
"7002" -1 1960 2 26 1 0 3 0 0
"7003" 1 1960 1 42 4 0 4 1 0
"7004" 1 1960 4 40 1 1 2 1 0
"7005" -1 1960 2 74 4 0 2 0 0
"7006" -1 1960 2 51 1 0 3 0 0
"7007" -1 1960 4 45 4 0 5 1 0
"7008" 0 1960 3 27 4 0 4 0 0
"7009" -1 1960 2 24 4 1 3 1 0
"7010" -1 1960 1 28 4 1 3 1 0
"7011" 1 1960 1 44 1 1 2 0 1
"7012" 0 1960 2 71 4 0 2 1 0
"7013" -1 1960 2 36 1 1 3 1 0
"7015" -1 1960 4 31 2 0 4 1 0
"7016" -1 1960 4 67 5 1 4 1 0
"7017" 0 1960 1 31 2 0 2 1 1
"7018" -1 1960 4 30 2 1 4 1 0
"7019" -1 1960 2 39 2 1 4 0 0
"7020" 0 1960 2 40 2 1 3 1 0
"7021" 1 1960 4 43 1 1 3 1 0
"7022" -1 1960 3 34 1 1 3 0 0
"7023" 1 1960 1 53 4 1 2 0 0
"7024" 1 1960 2 45 1 1 1 1 0
"7026" 1 1960 1 73 5 1 1 0 0
"7027" -1 1960 1 55 4 0 4 0 0
"7028" -1 1960 3 40 1 0 4 0 0
"7029" 1 1960 1 43 4 1 2 1 0
"7030" 0 1960 1 33 4 1 3 1 0
"7031" -1 1960 4 52 4 0 4 0 0
"7032" -1 1960 3 28 4 0 3 0 0
"7034" -1 1960 1 43 4 0 3 1 0
"7035" -1 1960 2 31 4 0 3 1 1
"7036" -1 1960 1 29 1 1 3 1 0
"7037" -1 1960 2 37 1 1 4 1 0
"7038" -1 1960 4 30 4 0 3 0 1
"7039" 1 1960 1 64 4 1 2 1 0
"7040" -1 1960 2 37 4 1 4 1 0
"7041" -1 1960 2 55 1 0 3 1 0
"7042" -1 1960 1 38 4 0 3 0 0
"7043" 0 1960 1 76 5 0 2 0 0
"7044" -1 1960 1 42 1 1 4 0 0
"7045" 1 1960 1 51 1 0 3 1 0
"7046" -1 1960 2 34 1 0 2 1 0
"7047" 0 1960 1 71 1 0 2 0 0
"7048" -1 1960 3 34 4 0 4 0 0
"7049" 0 1960 2 51 4 1 2 0 1
"7050" -1 1960 4 31 1 0 3 1 0
"7051" -1 1960 2 41 4 0 4 1 0
"7052" -1 1960 2 82 4 1 1 1 0
"7053" -1 1960 1 72 1 0 1 1 0
"7054" -1 1960 1 38 2 1 4 1 0
"7055" -1 1960 4 25 4 1 4 1 0
"7056" 1 1960 1 39 4 1 2 0 0
"7057" 0 1960 2 43 1 0 4 1 0
"7058" -1 1960 3 59 4 1 4 0 0
"7059" -1 1960 4 29 2 0 4 1 0
"7060" -1 1960 3 49 4 0 4 0 0
"7061" 1 1960 1 52 1 0 1 0 0
"7062" -1 1960 4 54 1 0 4 0 0
"7063" -1 1960 1 59 2 0 2 0 0
"7064" -1 1960 2 23 2 0 2 0 0
"7065" -1 1960 1 52 1 1 4 1 0
"7067" 1 1960 1 51 1 0 4 0 0
"7068" -1 1960 1 50 4 1 3 0 0
"7069" 0 1960 1 42 4 0 3 0 0
"7070" 1 1960 2 74 2 0 3 0 0
"7071" -1 1960 2 45 2 1 4 0 0
"7072" 0 1960 2 32 5 1 3 0 0
"7073" -1 1960 1 37 1 0 4 0 0
"7074" -1 1960 1 54 1 0 5 0 0
"7075" 1 1960 1 71 1 0 2 0 0
"7076" -1 1960 1 45 1 0 3 1 0
"7077" 0 1960 2 72 4 1 2 0 0
"7078" 0 1960 1 81 5 1 1 1 0
"7079" -1 1960 1 32 1 1 5 1 0
"7080" -1 1960 1 51 5 0 4 1 0
"7081" 0 1960 1 39 2 1 2 1 0
"7082" -1 1960 1 37 2 1 4 1 0
"7083" 0 1960 2 42 4 0 1 1 1
"7084" 0 1960 2 68 4 0 1 1 0
"7085" -1 1960 1 60 4 0 1 1 1
"7086" 1 1960 2 57 4 0 3 0 0
"7087" 1 1960 1 43 1 0 3 0 0
"7088" -1 1960 1 58 2 0 3 0 0
"7089" 1 1960 2 59 1 0 2 1 0
"7090" -1 1960 1 65 1 1 2 0 1
"7091" 0 1960 1 33 4 1 2 0 0
"7092" 1 1960 2 60 4 0 3 0 0
"7093" 0 1960 2 41 1 0 3 1 0
"7094" -1 1960 2 34 1 0 2 0 0
"7095" -1 1960 4 66 4 0 1 0 0
"7096" -1 1960 2 53 4 0 4 0 0
"7097" 0 1960 2 33 1 1 3 1 0
"7098" -1 1960 1 34 1 0 3 1 0
"7099" -1 1960 2 44 2 1 3 1 0
"7100" -1 1960 2 34 1 0 3 1 0
"7101" -1 1960 2 42 1 1 3 1 0
"7102" -1 1960 4 64 4 0 1 0 0
"7103" -1 1960 1 36 4 1 3 0 0
"7104" -1 1960 1 52 4 0 3 1 0
"7105" -1 1960 4 44 1 0 4 0 0
"7106" -1 1960 1 32 5 0 3 0 0
"7108" -1 1960 1 47 1 0 4 1 0
"7109" -1 1960 2 47 2 1 4 0 1
"7110" -1 1960 1 69 5 1 1 0 0
"7111" -1 1960 2 49 4 0 4 0 0
"7112" -1 1960 1 65 1 1 3 0 0
"7113" 0 1960 2 42 5 0 3 1 0
"7114" -1 1960 1 43 4 0 3 1 0
"7115" 1 1960 4 52 4 0 4 0 0
"7116" -1 1960 2 59 4 0 4 0 0
"7117" 1 1960 1 56 4 1 1 0 1
"7119" 0 1960 2 42 1 1 2 1 0
"7120" 0 1960 3 44 4 0 2 0 0
"7121" 0 1960 1 51 1 1 1 1 0
"7122" -1 1960 4 66 4 0 3 0 0
"7123" -1 1960 2 38 1 0 4 1 0
"7124" -1 1960 1 31 1 0 3 1 0
"7126" -1 1960 2 36 4 1 4 1 0
"7128" -1 1960 3 28 1 0 4 0 1
"7129" -1 1960 1 46 4 0 3 0 0
"7130" 0 1960 2 39 1 1 3 0 0
"7131" -1 1960 2 44 1 0 4 0 0
"7132" 1 1960 4 51 2 0 3 1 0
"7133" -1 1960 1 37 1 0 1 1 1
"7134" -1 1960 4 55 4 1 5 0 0
"7136" 0 1960 2 50 4 0 4 0 0
"7137" -1 1960 1 75 4 0 2 1 0
"7138" 0 1960 2 46 1 0 4 1 0
"7139" -1 1960 4 22 1 0 3 1 0
"7140" -1 1960 2 53 4 0 2 1 0
"7141" -1 1960 4 51 1 1 2 1 0
"7142" 1 1960 1 45 1 1 4 0 0
"7144" 0 1960 2 39 1 1 2 0 0
"7145" -1 1960 1 52 4 0 3 0 0
"7146" 0 1960 1 76 4 0 1 1 0
"7147" 1 1960 1 35 2 1 5 0 0
"7148" -1 1960 4 56 4 0 4 1 0
"7149" -1 1960 1 70 1 0 2 1 0
"7150" -1 1960 1 57 2 1 4 1 0
"7152" -1 1960 4 36 2 0 3 0 0
"7153" -1 1960 1 36 2 1 4 1 0
"7154" -1 1960 2 53 2 0 4 1 0
"7155" -1 1960 4 36 4 0 4 0 0
"7156" -1 1960 3 31 2 0 4 0 0
"7157" -1 1960 2 67 1 1 3 1 0
"7158" -1 1960 1 64 4 0 4 0 0
"7159" -1 1960 2 56 1 1 2 0 0
"7160" 1 1960 1 32 1 1 4 1 0
"7161" -1 1960 2 72 5 1 1 0 1
"7162" -1 1960 1 42 1 1 3 0 0
"7163" -1 1960 4 46 1 0 4 1 0
"7164" 0 1960 1 63 1 0 1 1 0
"7165" -1 1960 3 41 1 1 4 1 0
"7166" -1 1960 4 37 1 0 4 1 0
"7167" -1 1960 2 38 2 0 4 1 0
"7168" -1 1960 1 51 4 1 4 1 0
"7169" 1 1960 1 31 1 1 4 0 0
"7170" 0 1960 3 72 1 0 2 1 0
"7171" 1 1960 2 38 1 0 3 0 0
"7172" 0 1960 2 44 2 0 3 1 0
"7173" 1 1960 4 75 1 0 1 1 0
"7174" 0 1960 2 31 1 1 2 1 1
"7175" -1 1960 2 60 1 1 3 1 0
"7176" -1 1960 1 36 4 1 4 1 0
"7177" 1 1960 1 32 1 0 4 0 0
"7178" -1 1960 1 66 4 0 4 0 0
"7179" -1 1960 2 27 1 0 4 1 0
"7180" -1 1960 4 50 5 0 4 1 0
"7181" 1 1960 1 78 5 0 1 1 0
"7182" 1 1960 1 56 4 1 1 1 0
"7183" -1 1960 3 24 1 0 4 0 0
"7185" -1 1960 1 73 4 0 2 0 0
"7186" -1 1960 3 31 4 0 4 0 1
"7187" -1 1960 3 42 2 0 4 0 0
"7188" -1 1960 1 47 1 0 4 1 0
"7189" -1 1960 3 63 1 0 4 0 0
"7190" -1 1960 2 54 4 1 3 0 0
"7191" -1 1960 2 40 2 1 3 0 0
"7193" 0 1960 1 49 4 0 3 0 0
"7194" 1 1960 1 69 2 1 1 0 0
"7195" 1 1960 2 53 4 0 1 1 0
"7196" -1 1960 1 47 2 0 4 0 0
"7197" -1 1960 1 50 5 1 3 0 0
"7198" -1 1960 2 48 4 1 4 1 0
"7199" 1 1960 4 43 4 0 1 1 0
"7200" -1 1960 2 55 1 0 3 0 1
"7201" 1 1960 2 61 1 0 4 0 0
"7202" -1 1960 2 61 1 0 1 1 0
"7203" 1 1960 4 40 1 0 4 1 0
"7204" -1 1960 4 63 4 0 3 0 0
"7205" 1 1960 2 52 1 1 1 1 0
"7206" -1 1960 2 43 1 1 4 0 0
"7208" -1 1960 1 34 1 1 4 1 0
"7209" 0 1960 2 80 1 1 1 1 0
"7210" 1 1960 4 30 2 0 4 1 1
"7211" -1 1960 2 29 4 1 4 0 0
"7212" -1 1960 2 51 4 0 2 1 0
"7213" -1 1960 2 48 1 0 3 0 0
"7214" -1 1960 2 62 1 1 2 1 0
"7215" -1 1960 1 72 4 0 1 0 0
"7216" 1 1960 1 37 1 1 3 1 0
"7217" -1 1960 4 47 2 1 4 1 0
"7218" -1 1960 1 76 4 0 4 0 0
"7219" 1 1960 1 43 1 0 3 1 0
"7220" -1 1960 1 33 5 0 3 0 0
"7221" 1 1960 3 48 1 0 3 0 0
"7222" -1 1960 1 50 1 1 2 1 0
"7223" -1 1960 2 51 1 1 4 0 0
"7225" -1 1960 1 55 1 1 4 1 0
"7226" -1 1960 4 59 4 0 3 0 0
"7227" -1 1960 3 46 4 0 4 0 0
"7228" 0 1960 2 65 1 0 2 0 0
"7229" -1 1960 3 58 4 0 4 0 0
"7230" -1 1960 2 60 1 1 4 0 0
"7231" -1 1960 2 53 1 0 4 0 0
"7232" 0 1960 2 29 5 0 3 0 0
"7233" -1 1960 4 56 5 0 3 0 0
"7234" -1 1960 1 34 1 0 4 1 0
"7235" 0 1960 3 59 4 0 4 0 0
"7236" 0 1960 2 49 1 0 2 0 0
"7238" -1 1960 3 72 1 0 4 0 0
"7239" -1 1960 2 52 4 1 3 0 0
"7240" -1 1960 3 45 4 0 3 1 0
"7241" 1 1960 2 52 1 0 4 0 0
"7242" 0 1960 2 81 5 0 1 1 0
"7244" -1 1960 2 56 1 1 2 0 0
"7245" -1 1960 2 27 4 0 4 1 0
"7246" -1 1960 1 40 4 1 2 0 0
"7247" 1 1960 1 76 1 1 1 0 0
"7248" 1 1960 2 48 1 0 2 1 0
"7249" -1 1960 3 46 1 0 5 0 0
"7251" 1 1960 1 67 1 1 2 0 0
"7252" -1 1960 1 45 2 0 4 1 0
"7254" -1 1960 2 37 2 1 4 0 0
"7255" -1 1960 4 37 4 0 3 1 0
"7256" 1 1960 2 56 5 1 1 1 0
"7257" 1 1960 2 26 2 1 4 1 0
"7258" -1 1960 2 34 1 0 3 1 0
"7260" 1 1960 1 50 1 1 2 0 1
"7261" -1 1960 2 80 1 1 1 1 0
"7262" 1 1960 2 65 1 1 2 1 0
"7263" -1 1960 1 30 1 0 2 1 0
"7264" -1 1960 1 37 4 0 4 1 0
"7265" -1 1960 3 52 5 0 4 0 0
"7266" 0 1960 1 39 4 0 3 0 0
"7267" -1 1960 3 26 4 0 3 1 0
"7268" -1 1960 2 24 1 1 1 1 1
"7269" -1 1960 1 47 1 0 3 0 0
"7270" 1 1960 1 53 1 0 3 1 0
"7271" -1 1960 2 53 1 0 4 1 0
"7272" -1 1960 2 40 1 1 3 1 0
"7273" -1 1960 2 74 1 0 2 0 0
"7274" 0 1960 2 42 4 0 4 0 0
"7275" -1 1960 2 31 4 0 3 0 1
"7276" -1 1960 2 43 5 0 3 1 0
"7277" 1 1960 2 43 4 0 2 1 0
"7279" 0 1960 2 20 2 1 1 0 0
"7280" 0 1960 1 80 2 1 4 1 0
"7281" -1 1960 1 23 2 1 4 1 0
"7282" -1 1960 4 75 4 0 3 0 0
"7283" -1 1960 4 37 4 0 3 0 0
"7285" -1 1960 4 47 2 0 3 1 1
"7286" -1 1960 2 47 4 0 5 0 1
"7287" -1 1960 1 41 1 0 4 1 0
"7288" 0 1960 3 62 2 0 3 0 1
"7289" 1 1960 2 49 1 0 3 1 0
"7290" -1 1960 1 34 1 1 3 1 0
"7291" 0 1960 2 35 1 0 4 1 0
"7292" -1 1960 2 34 1 0 4 1 0
"7293" -1 1960 2 45 2 0 3 1 0
"7294" 1 1960 2 31 1 1 4 1 0
"7295" -1 1960 1 42 1 0 2 1 1
"7296" -1 1960 1 48 2 1 3 0 0
"7297" -1 1960 2 41 1 1 4 0 0
"7298" -1 1960 2 53 1 0 2 1 0
"7299" 0 1960 1 28 1 1 3 1 0
"7300" 1 1960 2 40 4 0 1 0 0
"7301" 1 1960 1 76 4 0 1 0 0
"7302" -1 1960 1 65 1 0 4 1 0
"7303" 1 1960 3 54 4 0 2 1 0
"7304" 1 1960 1 44 1 0 4 1 0
"7305" 1 1960 4 45 1 0 4 0 0
"7306" 1 1960 2 42 1 0 3 1 0
"7307" 0 1960 4 34 4 0 3 1 0
"7308" -1 1960 4 34 1 1 3 0 0
"7309" -1 1960 3 38 4 0 4 1 0
"7310" 1 1960 2 63 4 1 1 0 0
"7311" 1 1960 2 48 2 0 3 0 0
"7312" -1 1960 3 52 1 0 4 0 0
"7314" -1 1960 4 48 1 0 2 0 0
"7315" -1 1960 2 42 1 0 3 1 0
"7316" -1 1960 1 44 2 0 4 1 0
"7317" 1 1960 3 61 1 0 4 0 0
"7318" -1 1960 3 42 5 0 4 0 0
"7319" -1 1960 2 38 4 1 4 0 0
"7320" -1 1960 1 59 1 1 3 0 0
"7321" -1 1960 1 55 1 1 3 0 0
"7322" -1 1960 4 43 4 0 3 1 1
"7323" 1 1960 1 59 4 1 3 1 0
"7324" 1 1960 3 24 1 0 3 1 0
"7325" -1 1960 1 38 1 0 4 1 1
"7326" -1 1960 2 43 1 0 4 1 0
"7327" -1 1960 4 40 4 0 4 1 0
"7328" -1 1960 1 38 1 0 4 0 0
"7329" 1 1960 1 57 4 0 2 0 1
"7330" -1 1960 2 33 1 0 4 1 0
"7331" -1 1960 1 31 4 0 3 1 1
"7332" -1 1960 4 40 1 0 4 0 0
"7333" -1 1960 1 34 1 0 4 1 0
"7334" -1 1960 1 40 2 1 4 1 0
"7335" 1 1960 2 68 1 0 1 1 0
"7336" -1 1960 1 59 1 0 3 1 0
"7337" -1 1960 1 40 1 0 4 1 0
"7338" -1 1960 4 31 5 0 3 0 0
"7339" -1 1960 3 30 4 1 3 1 0
"7340" 0 1960 4 38 2 0 4 0 0
"7341" -1 1960 1 53 4 0 3 0 0
"7342" 0 1960 2 73 4 0 1 1 0
"7343" -1 1960 1 75 1 1 1 1 0
"7344" -1 1960 1 51 1 1 3 1 1
"7345" -1 1960 2 42 1 1 4 0 0
"7346" -1 1960 2 46 4 1 4 0 0
"7347" -1 1960 4 25 4 0 2 0 0
"7348" -1 1960 4 25 1 0 4 0 0
"7349" -1 1960 2 45 1 0 2 1 0
"7350" 0 1960 2 29 5 1 4 1 0
"7351" -1 1960 4 28 1 0 4 1 0
"7353" -1 1960 1 36 1 0 4 1 0
"7354" 0 1960 2 36 4 0 3 1 0
"7356" -1 1960 1 58 5 0 4 1 0
"7357" 0 1960 1 44 1 1 4 0 0
"7358" -1 1960 2 39 4 1 4 0 0
"7359" 1 1960 2 42 4 1 3 0 0
"7360" -1 1960 1 40 2 0 4 0 0
"7361" 1 1960 2 75 2 1 1 0 0
"7362" -1 1960 2 49 1 1 3 0 0
"7363" -1 1960 2 36 4 0 3 1 0
"7364" -1 1960 4 37 1 1 4 0 0
"7365" 1 1960 1 55 1 1 3 1 1
"7366" 1 1960 1 76 4 1 2 0 0
"7367" -1 1960 1 30 4 0 1 1 1
"7368" -1 1960 1 35 1 0 4 1 0
"7369" -1 1960 2 36 1 1 4 1 0
"7370" -1 1960 1 54 1 0 4 1 0
"7371" -1 1960 1 58 1 1 2 1 0
"7372" -1 1960 1 68 1 0 1 1 0
"7373" -1 1960 3 28 4 0 3 0 0
"7374" 1 1960 1 70 4 0 1 1 1
"7376" 0 1960 1 38 4 0 3 1 0
"7377" -1 1960 2 45 1 0 4 1 0
"7378" 1 1960 3 56 4 0 3 0 0
"7379" -1 1960 3 52 2 0 3 0 0
"7380" 1 1960 2 49 4 1 1 1 0
"7381" -1 1960 3 34 1 0 3 0 0
"7382" 0 1960 1 87 1 1 2 0 0
"7383" -1 1960 1 46 1 0 3 1 0
"7385" -1 1960 3 23 1 0 4 1 0
"7386" -1 1960 3 29 1 0 4 0 0
"7387" -1 1960 1 32 1 1 4 0 0
"7388" -1 1960 1 42 2 0 5 1 0
"7389" -1 1960 1 45 4 0 4 0 0
"7390" -1 1960 4 37 1 1 1 1 1
"7391" 0 1960 2 87 5 0 1 1 0
"7392" -1 1960 1 70 4 1 5 1 0
"7393" 0 1960 2 48 1 1 2 1 0
"7394" 0 1960 1 56 1 0 1 1 0
"7395" -1 1960 4 46 4 0 3 0 0
"7396" 0 1960 2 33 1 0 3 0 0
"7398" -1 1960 3 35 2 0 3 0 0
"7399" 1 1960 2 60 4 0 1 0 0
"7400" -1 1960 1 25 1 1 1 1 0
"7401" 1 1960 3 42 1 0 2 1 0
"7402" -1 1960 2 42 4 1 3 0 0
"7403" -1 1960 4 49 1 0 4 1 0
"7405" -1 1960 2 57 1 1 1 1 0
"7406" 0 1960 1 29 2 1 3 1 0
"7407" 0 1960 1 28 1 0 4 1 0
"7408" 1 1960 1 55 4 0 4 0 1
"7409" 1 1960 2 66 4 0 2 0 0
"7410" 1 1960 2 28 1 0 3 1 0
"7411" -1 1960 4 65 2 1 4 0 0
"7412" 0 1960 3 21 2 0 2 0 1
"7413" 0 1960 4 54 1 1 2 1 0
"7415" 0 1960 1 27 4 1 3 1 0
"7416" -1 1960 3 29 2 0 3 0 0
"7418" 1 1960 1 45 2 0 4 0 0
"7419" -1 1960 2 38 1 1 4 0 0
"7420" 1 1960 4 58 4 0 2 0 0
"7421" -1 1960 3 40 4 0 4 0 1
"7422" -1 1960 1 71 4 0 2 1 0
"7423" 1 1960 2 67 4 1 1 1 0
"7424" -1 1960 2 47 5 0 4 1 0
"7425" -1 1960 4 41 1 0 4 0 0
"7426" -1 1960 4 48 1 0 3 1 0
"7427" -1 1960 2 57 4 0 3 0 0
"7428" 1 1960 2 36 4 1 2 0 0
"7429" -1 1960 2 40 1 1 2 0 0
"7430" -1 1960 2 36 4 1 4 0 0
"7432" 0 1960 1 47 4 0 4 0 0
"7433" -1 1960 2 57 4 0 2 1 0
"7434" 0 1960 2 34 4 0 4 0 1
"7435" -1 1960 1 49 1 0 4 1 0
"7436" -1 1960 2 56 4 1 1 0 0
"7437" -1 1960 1 71 4 1 1 0 0
"7438" -1 1960 4 49 1 0 4 1 0
"7439" 1 1960 2 43 4 0 3 0 0
"7442" -1 1960 1 54 1 0 4 0 0
"7443" -1 1960 4 77 5 1 1 1 0
"7444" -1 1960 1 33 2 0 1 1 1
"7445" -1 1960 1 66 4 0 4 0 0
"7446" -1 1960 1 72 1 0 2 0 0
"7447" -1 1960 2 62 4 0 3 0 0
"7448" -1 1960 4 37 4 0 2 0 0
"7449" -1 1960 2 26 1 0 4 1 0
"7451" 1 1960 2 67 2 0 3 1 0
"7452" 1 1960 2 48 2 0 4 0 0
"7453" -1 1960 2 53 1 1 2 0 0
"7454" -1 1960 2 35 1 1 1 0 1
"7455" 1 1960 1 34 4 0 3 1 0
"7456" 1 1960 4 30 2 0 3 0 0
"7457" 0 1960 4 38 1 1 3 0 0
"7458" 1 1960 1 49 4 1 4 1 0
"7459" -1 1960 1 77 1 0 1 0 0
"7460" -1 1960 2 30 1 0 2 1 0
"7461" 1 1960 2 21 1 0 2 1 0
"7462" 0 1960 4 71 2 0 2 1 0
"7463" 0 1960 1 81 4 1 1 1 0
"7464" 1 1960 1 44 1 0 2 1 0
"7465" 0 1960 1 42 4 1 3 1 0
"7466" -1 1960 2 38 2 0 4 1 0
"7467" 1 1960 1 60 4 0 3 1 0
"7468" -1 1960 1 53 1 0 5 0 0
"7469" -1 1960 2 27 2 0 4 1 0
"7470" -1 1960 2 22 1 1 2 1 0
"7472" -1 1960 2 29 1 1 5 1 0
"7473" -1 1960 3 38 1 1 4 1 0
"7474" 0 1960 2 66 2 0 2 0 0
"7475" 1 1960 1 53 1 1 2 1 0
"7476" 0 1960 1 61 1 1 2 1 0
"7477" -1 1960 1 27 1 0 4 1 0
"7478" -1 1960 1 56 1 0 2 1 0
"7479" -1 1960 3 27 2 0 4 0 1
"7480" -1 1960 4 45 4 0 4 1 0
"7481" -1 1960 1 38 1 0 5 1 0
"7482" -1 1960 1 53 1 0 4 0 0
"7483" -1 1960 2 60 1 1 4 1 0
"7486" -1 1960 1 63 1 1 2 1 0
"7487" 1 1960 4 39 1 1 1 1 1
"7488" -1 1960 1 29 4 0 4 0 0
"7489" 0 1960 2 33 2 0 2 1 1
"7490" -1 1960 2 50 1 1 3 1 0
"7491" -1 1960 1 61 2 1 3 0 0
"7492" -1 1960 1 62 2 1 3 0 0
"7493" -1 1960 1 47 1 1 3 0 0
"7494" -1 1960 2 61 5 0 4 1 0
"7495" -1 1960 3 46 1 0 3 0 0
"7496" 1 1960 2 35 2 1 4 1 0
"7497" -1 1960 2 50 4 1 2 1 0
"7498" 1 1960 1 46 2 0 3 1 0
"7499" -1 1960 2 49 1 0 4 0 0
"7500" 0 1960 2 35 4 0 3 1 0
"7501" -1 1960 2 31 2 0 4 1 0
"7502" -1 1960 2 45 2 0 4 1 0
"7503" -1 1960 1 83 4 0 1 0 0
"7504" -1 1960 1 42 4 1 4 1 0
"7505" -1 1960 2 68 1 1 4 1 0
"7507" 0 1960 2 67 1 0 1 1 0
"7508" 0 1960 2 25 4 0 5 1 0
"7509" 1 1960 3 68 4 1 2 0 0
"7510" -1 1960 1 66 1 0 5 1 0
"7511" -1 1960 1 50 1 0 3 0 0
"7512" 0 1960 3 48 2 1 3 0 0
"7513" -1 1960 2 42 4 0 4 0 0
"7514" -1 1960 4 40 2 1 3 1 0
"7515" -1 1960 1 33 5 0 4 0 0
"7516" -1 1960 2 29 4 1 3 1 0
"7517" 0 1960 2 36 2 0 3 1 0
"7518" -1 1960 2 27 1 0 3 1 0
"7519" 1 1960 2 23 1 0 3 1 0
"7521" 0 1960 2 56 1 1 1 1 0
"7523" 1 1960 2 66 1 0 2 1 0
"7525" -1 1960 2 56 1 1 4 1 0
"7527" -1 1960 2 32 1 1 4 0 0
"7529" -1 1960 2 58 1 0 2 0 0
"7530" 0 1960 1 62 1 0 3 1 0
"7531" -1 1960 1 42 1 1 2 1 1
"7532" -1 1960 2 50 1 1 4 0 0
"7533" 1 1960 1 62 1 0 2 0 0
"7534" 1 1960 1 39 1 0 4 1 0
"7535" -1 1960 1 60 4 0 3 0 0
"7536" -1 1960 1 36 1 0 3 0 1
"7537" -1 1960 2 74 5 1 2 1 0
"7538" -1 1960 3 80 1 0 4 0 0
"7539" -1 1960 2 39 1 1 3 0 0
"7540" 1 1960 2 56 1 1 1 1 0
"7541" -1 1960 2 48 1 1 2 1 0
"7542" -1 1960 2 37 1 1 3 0 0
"7543" 0 1960 1 44 2 1 4 0 0
"7544" 0 1960 1 42 1 0 2 1 0
"7545" -1 1960 4 29 1 1 3 0 0
"7546" -1 1960 4 40 1 0 2 0 1
"7547" -1 1960 1 35 4 1 4 0 0
"7548" -1 1960 1 46 2 0 4 1 0
"7549" 1 1960 4 25 5 1 2 1 0
"7550" -1 1960 1 59 1 0 4 1 0
"7551" -1 1960 2 45 2 1 3 1 0
"7552" -1 1960 2 33 4 0 4 1 1
"7553" 1 1960 4 54 4 1 4 0 0
"7554" 1 1960 2 52 4 0 4 0 0
"7555" -1 1960 3 45 4 0 3 1 0
"7556" -1 1960 1 48 1 0 3 1 0
"7557" 0 1960 1 49 4 0 4 0 0
"7558" -1 1960 4 36 4 0 4 0 0
